arquivo,tipo,classe,nome,rank_cc,complexity,linha_ini,linha_fim
aredis_om/model/model.py,function,,should_index_field,B,6,3059,3075
aredis_om/model/model.py,method,PartialModel,__getattr__,B,6,480,499
aredis_om/model/model.py,method,ExpressionProxy,__getattr__,B,6,846,870
aredis_om/model/model.py,method,FindQuery,_validate_deep_field_path,B,6,1126,1152
aredis_om/model/model.py,method,FindQuery,_parse_fallback_projection_as_dict,B,6,1437,1461
aredis_om/model/model.py,method,ModelMeta,_build_meta,B,6,2785,2807
aredis_om/model/model.py,method,ModelMeta,_setup_primary_key_accessor,B,6,2904,2918
aredis_om/model/model.py,method,HashModel,_has_vector_options_for_field,B,6,3412,3426
aredis_om/model/model.py,method,HashModel,_validate_save_options,B,6,3505,3510
aredis_om/model/model.py,method,HashModel,_apply_field_expirations,B,6,3539,3559
aredis_om/model/types.py,method,GeoFilter,from_coordinates,B,6,66,84
aredis_om/model/cli/index.py,function,,_create,B,6,46,67
aredis_om/model/cli/migrate.py,function,,status,B,6,63,84
aredis_om/model/cli/migrate.py,function,,create,B,6,150,168
aredis_om/model/cli/migrate.py,function,,_reset,B,6,240,263
aredis_om/model/cli/migrate.py,function,,wrapper,B,6,27,49
aredis_om/model/cli/migrate_data.py,function,,progress,B,6,411,457
aredis_om/model/cli/migrate_data.py,function,,clear_progress,B,6,468,499
aredis_om/model/cli/migrate_data.py,function,,wrapper,B,6,33,55
aredis_om/model/migrations/data/builtin/datetime_migration.py,method,DatetimeFieldDetector,_get_datetime_fields,B,6,127,152
aredis_om/model/migrations/data/builtin/datetime_migration.py,method,DatetimeFieldMigration,_process_hash_batch,B,6,373,404
aredis_om/model/migrations/data/builtin/datetime_migration.py,method,MigrationState,_convert_datetime_fields_in_dict,B,6,743,769
aredis_om/model/migrations/data/builtin/datetime_migration.py,method,MigrationState,_rollback_json_model,B,6,897,924
aredis_om/model/migrations/schema/migrator.py,method,SchemaMigrator,status,B,6,82,100
aredis_om/model/migrations/schema/migrator.py,method,SchemaMigrator,_rollback_migration,B,6,166,185
aredis_om/model/model.py,function,,_do_save,B,7,3613,3643
aredis_om/model/model.py,function,,convert_datetime_to_timestamp,B,7,110,126
aredis_om/model/model.py,method,FindQuery,__init__,B,7,910,957
aredis_om/model/model.py,method,FindQuery,_validate_deep_field_segment,B,7,1155,1191
aredis_om/model/model.py,method,FindQuery,validate_sort_fields,B,7,1535,1555
aredis_om/model/model.py,method,PrimaryKeyAccessor,__get__,B,7,2690,2709
aredis_om/model/model.py,method,JsonModel,_schema_for_embedded_model,B,7,4270,4302
aredis_om/model/cli/migrate.py,function,,_downgrade,B,7,306,334
aredis_om/model/migrations/data/base.py,method,PerformanceMonitor,get_stats,B,7,73,102
aredis_om/model/migrations/data/migrator.py,method,DataMigrator,get_pending_migrations,B,7,187,202
aredis_om/model/migrations/data/migrator.py,method,DataMigrator,_run_single_migration,B,7,267,296
aredis_om/model/migrations/data/builtin/datetime_migration.py,method,MigrationState,_convert_datetime_value,B,7,771,805
aredis_om/model/migrations/data/builtin/datetime_migration.py,method,MigrationState,_rollback_datetime_fields_in_dict,B,7,926,947
aredis_om/model/migrations/schema/legacy_migrator.py,method,SchemaDetector,detect_migrations,B,7,218,248
aredis_om/redisvl.py,function,,_get_field_type,B,8,46,75
aredis_om/model/model.py,function,,convert_vector_to_bytes,B,8,305,332
aredis_om/model/model.py,function,,convert_bytes_to_vector,B,8,335,364
aredis_om/model/model.py,function,,validate_model_fields,B,8,618,636
aredis_om/model/model.py,method,FindQuery,_resolve_tag_value,B,8,1740,1780
aredis_om/model/model.py,method,FindQuery,_resolve_right_query_fragment,B,8,1891,1938
aredis_om/model/model.py,method,VectorFieldOptions,__init__,B,8,2459,2495
aredis_om/model/model.py,method,VectorFieldOptions,schema,B,8,2595,2623
aredis_om/model/model.py,method,ModelMeta,_apply_meta_defaults,B,8,2931,2959
aredis_om/model/model.py,method,HashModel,_get_field_expirations,B,8,3469,3503
aredis_om/model/model.py,method,HashModel,save,B,8,3561,3657
aredis_om/model/model.py,method,JsonModel,schema_for_fields,B,8,4085,4109
aredis_om/model/model.py,method,JsonModel,_collect_schema_fields,B,8,4112,4137
aredis_om/model/migrations/data/migrator.py,method,DataMigrator,_load_migrations_from_module,B,8,93,117
aredis_om/model/migrations/data/builtin/datetime_migration.py,method,DatetimeFieldDetector,check_for_schema_mismatches,B,8,35,92
aredis_om/redisvl.py,function,,_get_vector_field_def,B,9,78,100
aredis_om/model/model.py,method,PartialModel,__getattribute__,B,9,450,478
aredis_om/model/model.py,method,HashModel,_preserve_field_ttls,B,9,3514,3537
aredis_om/model/cli/index.py,function,,_drop,B,9,83,115
aredis_om/model/cli/migrate_data.py,function,,rollback,B,9,292,340
aredis_om/model/migrations/data/migrator.py,method,DataMigrator,_run_pending_migrations_with_monitoring,B,9,378,434
aredis_om/model/migrations/data/builtin/datetime_migration.py,method,DatetimeFieldDetector,_parse_index_schema,B,9,95,125
aredis_om/model/migrations/data/builtin/datetime_migration.py,method,MigrationState,down,B,9,807,859
aredis_om/model/model.py,function,,convert_empty_strings_to_none,B,10,367,398
aredis_om/model/model.py,method,PartialModel,__init__,B,10,408,448
aredis_om/model/model.py,method,FindQuery,resolve_field_type,B,10,1558,1617
aredis_om/model/model.py,method,FindQuery,_resolve_tag_eq_value,B,10,1695,1737
aredis_om/model/model.py,method,FindQuery,_build_execute_args,B,10,1988,2024
aredis_om/model/model.py,method,HashModel,_validate_hash_field_type,B,10,3429,3447
aredis_om/model/cli/migrate.py,function,,rollback,B,10,185,220
aredis_om/model/migrations/data/migrator.py,method,DataMigrator,_load_migrations_from_directory,B,10,64,91
aredis_om/model/migrations/data/migrator.py,method,DataMigrator,run_migrations,B,10,223,265
aredis_om/model/migrations/schema/migrator.py,method,SchemaMigrator,create_migration_file,B,10,234,351
aredis_om/model/model.py,method,FindQuery,_has_complex_projected_fields,C,11,1306,1339
aredis_om/model/model.py,method,FindQuery,_parse_execute_results,C,11,2080,2103
aredis_om/model/model.py,method,RedisModel,validate_primary_key,C,11,3236,3266
aredis_om/model/model.py,method,HashModel,_schema_for_type,C,11,3800,3824
aredis_om/model/model.py,method,JsonModel,schema_for_type,C,11,4158,4231
aredis_om/model/cli/index.py,function,,_rebuild,C,11,132,172
aredis_om/model/cli/migrate_data.py,function,,verify,C,11,352,400
aredis_om/model/migrations/data/builtin/datetime_migration.py,method,DatetimeFieldMigration,_process_hash_key,C,11,427,473
aredis_om/model/migrations/schema/migrator.py,method,SchemaMigrator,rollback,C,11,133,164
aredis_om/model/migrations/schema/migrator.py,method,SchemaMigrator,downgrade,C,11,187,232
aredis_om/redisvl.py,function,,to_redisvl_schema,C,12,134,215
aredis_om/model/encoders.py,function,,_encode_dict,C,12,112,153
aredis_om/model/encoders.py,function,,jsonable_encoder,C,12,236,310
aredis_om/model/model.py,method,FindQuery,_convert_projected_fields,C,12,1225,1288
aredis_om/model/migrations/data/migrator.py,method,DataMigrator,_topological_sort,C,12,140,185
aredis_om/model/migrations/data/migrator.py,method,DataMigrator,rollback_migration,C,12,493,543
aredis_om/model/migrations/data/builtin/datetime_migration.py,method,MigrationState,up,C,12,536,610
aredis_om/model/migrations/data/builtin/datetime_migration.py,method,MigrationState,_rollback_hash_model,C,12,861,895
aredis_om/model/migrations/schema/migrator.py,method,SchemaMigrator,discover_migrations,C,12,45,70
aredis_om/model/migrations/schema/migrator.py,method,SchemaMigrator,run,C,12,103,131
aredis_om/model/model.py,method,FindQuery,_resolve_numeric_value,C,13,1667,1692
aredis_om/model/model.py,method,HashModel,schema_for_fields,C,13,3735,3779
aredis_om/model/model.py,method,JsonModel,_schema_for_leaf_type,C,13,4305,4370
aredis_om/model/cli/migrate.py,function,,run,C,14,101,140
aredis_om/model/migrations/data/builtin/datetime_migration.py,method,MigrationState,_process_json_model,C,14,646,741
aredis_om/model/cli/migrate_data.py,function,,run,C,16,174,241
aredis_om/model/model.py,method,ModelMeta,_apply_field_proxies,C,18,2831,2901
aredis_om/model/cli/migrate_data.py,function,,status,C,19,75,145
